qpid	ontology	goid	desc	ARGOT_score	ARGOT_PPV	ARGOT_rank	goclasscount
anno1.g9294.t1	MF	0046872	metal ion binding	2.32567953935	0.526132596415	16	2
anno1.g9294.t1	MF	0003735	structural constituent of ribosome	1.88002219433	0.50378938476	18	1
anno1.g9296.t1	CC	1990281	efflux pump complex	9.34681759525	0.74861365065	1	14
anno1.g9296.t1	MF	0015288	porin activity	9.12339631792	0.743276024774	1	14
anno1.g9296.t1	BP	0055085	transmembrane transport	2.79315596401	0.54736894922	1	14
anno1.g9296.t1	CC	0009279	cell outer membrane	5.60198136633	0.648366694961	2	12
anno1.g9296.t1	MF	0015562	efflux transmembrane transporter activity	8.90384691982	0.737966847064	3	14
anno1.g9298.t1	MF	0033856	pyridoxine 5'-phosphate synthase activity	13.2593048117	0.833421527571	1	96
anno1.g9298.t1	BP	0008615	pyridoxine biosynthetic process	10.3306302337	0.771391643852	1	96
anno1.g9298.t1	CC	0005829	cytosol	3.00757355648	0.556511027547	1	96
anno1.g9298.t1	MF	0016301	kinase activity	0.0369272939919	0.332602322776	5	1
anno1.g9303.t1	MF	0000062	fatty-acyl-CoA binding	11.4090033087	0.795145178505	1	1
anno1.g9308.t1	MF	0003678	DNA helicase activity	7.56346971384	0.704025599625	1	1
anno1.g9308.t1	BP	0006260	DNA replication	6.06862533266	0.662394102039	1	1
anno1.g9308.t1	MF	0005524	ATP binding	3.08758862857	0.559838696712	10	1
anno1.g9312.t1	MF	0004803	transposase activity	8.75104722794	0.734233093892	1	13
anno1.g9312.t1	BP	0006313	DNA transposition	8.21451400283	0.720857334793	1	13
anno1.g9312.t1	CC	0005634	nucleus	0.715889395807	0.427554079165	1	3
anno1.g9312.t1	MF	0003677	DNA binding	3.12624086907	0.561430717469	4	13
anno1.g9316.t1	MF	0003994	aconitate hydratase activity	11.266531597	0.79207330284	1	100
anno1.g9316.t1	BP	0006099	tricarboxylic acid cycle	5.02177473566	0.630083278032	1	68
anno1.g9316.t1	CC	0005737	cytoplasm	0.120322558967	0.355066311396	1	7
anno1.g9316.t1	MF	0047456	2-methylisocitrate dehydratase activity	10.5596112802	0.776535466031	2	82
anno1.g9316.t1	MF	0051539	4 iron, 4 sulfur cluster binding	6.30442586783	0.66927710124	5	98
anno1.g9316.t1	BP	0072350	tricarboxylic acid metabolic process	0.867631800683	0.43994908857	6	6
anno1.g9316.t1	MF	0046872	metal ion binding	2.32704803277	0.526197735331	9	100
anno1.g9316.t1	BP	0051262	protein tetramerization	0.306101399161	0.385033978132	12	2
anno1.g9316.t1	MF	0003723	RNA binding	1.15114258216	0.460486986316	13	43
anno1.g9316.t1	BP	0019679	propionate metabolic process, methylcitrate cycle	0.223171094663	0.373293914567	15	2
anno1.g9316.t1	MF	0051082	unfolded protein binding	0.213176060128	0.371740281941	17	2
anno1.g9316.t1	BP	0015031	protein transport	0.142711671809	0.35955249206	20	2
anno1.g9316.t1	MF	0016491	oxidoreductase activity	0.0393479369082	0.333502328513	20	1
anno1.g9333.t1	BP	0009263	deoxyribonucleotide biosynthetic process	8.98443364149	0.739923131096	1	4
anno1.g9333.t1	MF	0015293	symporter activity	7.43543646424	0.700631312721	1	4
anno1.g9333.t1	CC	0016020	membrane	1.33787041273	0.47264753772	1	4
anno1.g9333.t1	BP	0002949	tRNA threonylcarbamoyladenosine modification	8.12107601945	0.718483724379	3	3
anno1.g9333.t1	CC	0071944	cell periphery	0.57809612099	0.415099382438	3	1
anno1.g9333.t1	MF	0016491	oxidoreductase activity	3.2783370133	0.567601712404	4	4
anno1.g9333.t1	MF	0052621	diguanylate cyclase activity	2.60441060097	0.539026466445	7	1
anno1.g9333.t1	MF	0016829	lyase activity	1.30554598353	0.470606233133	9	1
anno1.g9333.t1	BP	0055085	transmembrane transport	2.7929377945	0.547359471769	22	4
anno1.g9333.t1	BP	0043709	cell adhesion involved in single-species biofilm formation	2.5325867642	0.535772776529	23	1
anno1.g9333.t1	BP	0000160	phosphorelay signal transduction system	1.48930330569	0.48189774594	44	1
anno1.g9333.t2	BP	0002949	tRNA threonylcarbamoyladenosine modification	10.1688576752	0.767723145339	1	14
anno1.g9333.t2	MF	0061711	tRNA N(6)-L-threonylcarbamoyladenine synthase activity	3.18780217543	0.563946139367	1	4
anno1.g9333.t2	CC	0005829	cytosol	1.73738373227	0.496087906417	1	8
anno1.g9335.t1	MF	0052621	diguanylate cyclase activity	9.43036831199	0.75059329703	1	32
anno1.g9335.t1	BP	0043709	cell adhesion involved in single-species biofilm formation	9.17029978283	0.744401941244	1	32
anno1.g9335.t1	CC	0005886	plasma membrane	2.21296584977	0.520700110021	1	32
anno1.g9335.t1	MF	0016829	lyase activity	1.49947387728	0.482501765272	5	9
anno1.g9335.t1	BP	1902201	negative regulation of bacterial-type flagellum-dependent cell motility	6.57084643367	0.676900776725	11	23
anno1.g9335.t1	BP	0000160	phosphorelay signal transduction system	5.57432979816	0.64751747054	16	33
anno1.g9337.t1	BP	0034605	cellular response to heat	9.55222238663	0.753464845622	1	98
anno1.g9337.t1	MF	0016887	ATP hydrolysis activity	4.9654013882	0.628251782692	1	98
anno1.g9337.t1	CC	0005737	cytoplasm	1.2180008416	0.464947185509	1	98
anno1.g9337.t1	BP	0042026	protein refolding	8.60687169587	0.730680070237	3	93
anno1.g9337.t1	MF	0005524	ATP binding	3.09504567096	0.560146612196	7	98
anno1.g9337.t1	BP	0006508	proteolysis	0.951188623208	0.446311962032	17	22
anno1.g9337.t1	MF	0008233	peptidase activity	0.966332326834	0.447434799891	22	22
anno1.g9347.t1	MF	0016149	translation release factor activity, codon specific	10.7657120074	0.781117817552	1	99
anno1.g9347.t1	BP	0006415	translational termination	9.55251531743	0.753471726536	1	100
anno1.g9347.t1	CC	0005829	cytosol	2.60514406961	0.539059460286	1	85
anno1.g9347.t1	CC	0005739	mitochondrion	0.345313088115	0.390024378985	4	6
anno1.g9347.t1	MF	0016747	acyltransferase activity, transferring groups other than amino-acyl groups	0.0811259210006	0.346056753227	5	1
anno1.g9347.t1	BP	0032543	mitochondrial translation	0.787558271381	0.433556984824	16	6
anno1.g9353.t1	MF	0008732	L-allo-threonine aldolase activity	12.776773713	0.823711783356	1	13
anno1.g9353.t1	BP	0006567	L-threonine catabolic process	10.0310991623	0.764576140805	1	13
anno1.g9353.t1	CC	0005829	cytosol	3.00741592604	0.556504428606	1	13
anno1.g9353.t1	BP	0006545	glycine biosynthetic process	9.95290453091	0.762780216055	2	13
anno1.g9353.t1	MF	0008483	transaminase activity	2.35940956455	0.527732567635	6	4
anno1.g9357.t1	MF	0043139	5'-3' DNA helicase activity	9.91145330789	0.761825329148	1	1
anno1.g9357.t1	MF	0003697	single-stranded DNA binding	8.34000798679	0.724024125213	2	1
anno1.g9359.t1	MF	0003676	nucleic acid binding	2.0560777342	0.51290271159	1	35
anno1.g9359.t1	BP	0006310	DNA recombination	0.0918316524547	0.348701027283	1	1
anno1.g9359.t1	BP	0006281	DNA repair	0.0847530374613	0.346971168412	2	1
anno1.g9359.t1	MF	0004520	DNA endonuclease activity	0.131648018151	0.357383398074	3	1
anno1.g9360.t1	MF	0008170	N-methyltransferase activity	7.69430729038	0.707464681142	1	63
anno1.g9360.t1	BP	0032259	methylation	5.32093824734	0.639635148807	1	63
anno1.g9360.t1	CC	0005694	chromosome	1.89791674852	0.504734633815	1	27
anno1.g9360.t1	BP	0045881	positive regulation of sporulation resulting in formation of a cellular spore	4.34673739625	0.607425021091	2	29
anno1.g9360.t1	MF	0009007	site-specific DNA-methyltransferase (adenine-specific) activity	4.36023546811	0.607894687921	4	22
anno1.g9360.t1	MF	0003677	DNA binding	3.12756500903	0.561485081708	6	63
anno1.g9360.t1	BP	0007059	chromosome segregation	2.72290623983	0.544297873886	7	29
anno1.g9360.t1	BP	0009307	DNA restriction-modification system	0.727863057778	0.428577221319	14	9
anno1.g9363.t1	BP	0019068	virion assembly	8.39690478078	0.725452040244	1	99
anno1.g9363.t1	MF	0005198	structural molecule activity	3.37894693986	0.571605364298	1	99
anno1.g9363.t2	BP	0019068	virion assembly	8.3914878771	0.725316303265	1	4
anno1.g9363.t2	MF	0005198	structural molecule activity	3.37676715689	0.571519259124	1	4
anno1.g9364.t1	MF	0008236	serine-type peptidase activity	6.40827066552	0.672267445202	1	31
anno1.g9364.t1	BP	0006508	proteolysis	4.57868911599	0.61539709651	1	31
anno1.g9366.t1	CC	0019028	viral capsid	7.14667940681	0.692867139002	1	1
anno1.g9372.t1	CC	0044221	host cell synapse	13.7006215218	0.842148371072	1	4
anno1.g9372.t1	MF	0090729	toxin activity	10.6264520914	0.778026435455	1	4
anno1.g9372.t1	BP	0006887	exocytosis	8.72510253497	0.733595891504	1	4
anno1.g9372.t1	CC	0044218	other organism cell membrane	12.6927081226	0.822001530114	3	4
anno1.g9372.t1	BP	0035821	modulation of process of another organism	6.93241453036	0.687004031943	4	4
anno1.g9372.t1	CC	0033644	host cell membrane	6.67094888413	0.679725175371	4	4
anno1.g9372.t1	CC	0005576	extracellular region	4.88319100293	0.62556213744	8	4
anno1.g9373.t1	MF	0000150	DNA strand exchange activity	10.3355235403	0.771502159615	1	62
anno1.g9373.t1	BP	0006310	DNA recombination	5.65460106646	0.649976961971	1	62
anno1.g9373.t1	MF	0003677	DNA binding	3.12756975363	0.561485276483	4	62
anno1.g9377.t1	MF	0004803	transposase activity	8.7527624305	0.734275186007	1	6
anno1.g9377.t1	BP	0006313	DNA transposition	8.21612404504	0.72089811615	1	6
anno1.g9377.t1	MF	0003677	DNA binding	3.12685361131	0.561455875807	4	6
anno1.g9383.t1	MF	0003700	DNA-binding transcription factor activity	4.34442298483	0.607344417702	1	3
anno1.g9383.t1	BP	0006355	regulation of DNA-templated transcription	3.3686226315	0.571197290202	1	3
anno1.g9383.t1	CC	0005829	cytosol	3.00529494242	0.55641562026	1	3
anno1.g9383.t1	MF	0003677	DNA binding	3.12509381592	0.561383614445	3	3
anno1.g9384.t1	MF	0003911	DNA ligase (NAD+) activity	11.9572377633	0.806790551647	1	100
anno1.g9384.t1	BP	0006260	DNA replication	5.9859793578	0.65995011223	1	98
anno1.g9384.t1	CC	0005829	cytosol	2.73811704664	0.544966167446	1	92
anno1.g9384.t1	BP	0006281	DNA repair	5.1353548706	0.633742386557	2	98
anno1.g9384.t1	MF	0046872	metal ion binding	2.28982831331	0.524419234303	7	98
anno1.g9384.t1	MF	0003677	DNA binding	0.785501082986	0.433388580506	12	32
anno1.g9385.t1	MF	0003700	DNA-binding transcription factor activity	4.33491273098	0.607012981037	1	1
anno1.g9385.t1	BP	0006355	regulation of DNA-templated transcription	3.36124847469	0.570905439542	1	1
anno1.g9385.t1	CC	0005829	cytosol	2.99871613601	0.556139957533	1	1
anno1.g9385.t1	MF	0003677	DNA binding	3.11825276117	0.561102511091	3	1
anno1.g9386.t1	MF	0004803	transposase activity	8.75104722794	0.734233093892	1	13
anno1.g9386.t1	BP	0006313	DNA transposition	8.21451400283	0.720857334793	1	13
anno1.g9386.t1	CC	0005634	nucleus	0.715889395807	0.427554079165	1	3
anno1.g9386.t1	MF	0003677	DNA binding	3.12624086907	0.561430717469	4	13
anno1.g9393.t1	MF	0003678	DNA helicase activity	7.56038343724	0.703944118833	1	1
anno1.g9393.t1	BP	0006260	DNA replication	6.06614902786	0.662321115988	1	1
anno1.g9393.t1	MF	0005524	ATP binding	3.0863287369	0.559786636681	10	1
anno1.g9394.t1	MF	0004360	glutamine-fructose-6-phosphate transaminase (isomerizing) activity	11.4759264532	0.796581506514	1	4
anno1.g9394.t1	BP	0006002	fructose 6-phosphate metabolic process	9.93530539808	0.762375038778	1	4
anno1.g9394.t1	CC	0005829	cytosol	2.20755593443	0.520435926697	1	3
anno1.g9394.t1	BP	0006047	UDP-N-acetylglucosamine metabolic process	9.82914296097	0.759923257547	2	4
anno1.g9394.t1	BP	0006487	protein N-linked glycosylation	8.83697472979	0.736336758985	3	4
anno1.g9394.t1	MF	0097367	carbohydrate derivative binding	2.80295668132	0.547794318795	5	4
anno1.g9394.t1	BP	0046349	amino sugar biosynthetic process	5.85020327861	0.655898049156	8	3
anno1.g9394.t1	BP	0009226	nucleotide-sugar biosynthetic process	2.26273390174	0.523115451284	19	1
anno1.g9394.t2	MF	0004360	glutamine-fructose-6-phosphate transaminase (isomerizing) activity	11.4824893392	0.79672213572	1	78
anno1.g9394.t2	BP	0006002	fructose 6-phosphate metabolic process	9.94098722925	0.762505888334	1	78
anno1.g9394.t2	CC	0005829	cytosol	2.88049598237	0.551133788301	1	76
anno1.g9394.t2	BP	0006047	UDP-N-acetylglucosamine metabolic process	9.83476407965	0.760053406138	2	78
anno1.g9394.t2	BP	0006487	protein N-linked glycosylation	8.84202844444	0.736460164183	3	78
anno1.g9394.t2	MF	0097367	carbohydrate derivative binding	2.80455964428	0.547863819601	5	78
anno1.g9394.t2	BP	0046349	amino sugar biosynthetic process	4.80634340992	0.623027394933	8	40
anno1.g9394.t2	BP	0005975	carbohydrate metabolic process	2.37452543315	0.528445870773	18	57
anno1.g9394.t2	BP	0009226	nucleotide-sugar biosynthetic process	0.398955561097	0.396412573036	26	2
anno1.g9402.t1	MF	0004803	transposase activity	8.75104722794	0.734233093892	1	13
anno1.g9402.t1	BP	0006313	DNA transposition	8.21451400283	0.720857334793	1	13
anno1.g9402.t1	CC	0005634	nucleus	0.715889395807	0.427554079165	1	3
anno1.g9402.t1	MF	0003677	DNA binding	3.12624086907	0.561430717469	4	13
anno1.g9406.t1	MF	0160141	23S rRNA pseudouridine(955/2504/2580) synthase activity	9.66981421596	0.756218637387	1	12
anno1.g9406.t1	BP	0001522	pseudouridine synthesis	8.5651540795	0.72964645082	1	18
anno1.g9406.t1	BP	0000154	rRNA modification	5.75240229082	0.652950093458	5	14
anno1.g9406.t1	MF	0003723	RNA binding	3.13202714598	0.561668195697	7	18
anno1.g9406.t1	MF	0160140	23S rRNA pseudouridine(1911/1915/1917) synthase activity	0.283574692649	0.382021514394	12	1
anno1.g9409.t1	MF	0035597	tRNA-2-methylthio-N(6)-dimethylallyladenosine(37) synthase activity	12.1379985654	0.81057143552	1	100
anno1.g9409.t1	BP	0035600	tRNA methylthiolation	11.2229627863	0.791130029237	1	100
anno1.g9409.t1	CC	0005829	cytosol	3.00771321207	0.556516873856	1	100
anno1.g9409.t1	MF	0051539	4 iron, 4 sulfur cluster binding	6.4179509942	0.672544963985	5	100
anno1.g9409.t1	MF	0046872	metal ion binding	2.32703375075	0.52619705562	12	100
anno1.g9417.t1	MF	0004818	glutamate-tRNA ligase activity	11.2200616085	0.791067153182	1	100
anno1.g9417.t1	BP	0006424	glutamyl-tRNA aminoacylation	10.6164141939	0.777802827203	1	99
anno1.g9417.t1	CC	0005829	cytosol	2.98163544761	0.555422833837	1	99
anno1.g9417.t1	MF	0000049	tRNA binding	7.09851396681	0.691556890727	4	99
anno1.g9417.t1	MF	0008270	zinc ion binding	4.1915720323	0.601972738104	8	99
anno1.g9417.t1	MF	0005524	ATP binding	3.0681896641	0.55903593025	12	99
anno1.g9417.t1	MF	0050561	glutamate-tRNA(Gln) ligase activity	1.88858269841	0.504242137339	27	7
anno1.g9420.t1	MF	0004385	GMP kinase activity	11.9064543244	0.80572320583	1	81
anno1.g9420.t1	BP	0046710	GDP metabolic process	11.6018960412	0.799273794608	1	81
anno1.g9420.t1	CC	0005829	cytosol	3.00759213224	0.556511805179	1	81
anno1.g9420.t1	BP	0046037	GMP metabolic process	9.58098369201	0.75413994306	2	81
anno1.g9420.t1	MF	0005524	ATP binding	3.09489984812	0.560140594452	7	81
anno1.g9420.t2	MF	0004385	GMP kinase activity	11.9062091419	0.805718047166	1	68
anno1.g9420.t2	BP	0046710	GDP metabolic process	11.6016571302	0.799268702349	1	68
anno1.g9420.t2	CC	0005829	cytosol	3.00753019867	0.55650921246	1	68
anno1.g9420.t2	BP	0046037	GMP metabolic process	9.58078639649	0.754135315511	2	68
anno1.g9420.t2	MF	0005524	ATP binding	3.09483611668	0.56013796437	7	68
anno1.g9421.t1	CC	0044221	host cell synapse	6.41046719456	0.672330434379	1	1
anno1.g9421.t1	BP	0045732	positive regulation of protein catabolic process	5.50189311353	0.645282783752	1	2
anno1.g9421.t1	MF	0090729	toxin activity	4.97207534841	0.628469151485	1	1
anno1.g9421.t1	CC	0044218	other organism cell membrane	5.93886845944	0.658549404811	3	1
anno1.g9421.t1	CC	0033644	host cell membrane	3.12131087706	0.561228209118	4	1
anno1.g9421.t1	BP	0006887	exocytosis	4.08244133164	0.598077357498	5	1
anno1.g9421.t1	BP	0016567	protein ubiquitination	3.75993851103	0.586250943926	7	2
anno1.g9421.t1	CC	0005576	extracellular region	2.28482596058	0.524179104062	8	1
anno1.g9421.t1	BP	0035821	modulation of process of another organism	3.24364962972	0.566207160302	15	1
anno1.g9432.t1	CC	0000796	condensin complex	11.3754443075	0.794423337562	1	1
anno1.g9432.t1	MF	0003682	chromatin binding	8.00886213201	0.715615028544	1	1
anno1.g9432.t1	CC	0000793	condensed chromosome	8.34060513161	0.724039136754	2	1
anno1.g9432.t1	CC	0000785	chromatin	6.70864691189	0.680783330113	3	1
anno1.g9443.t1	MF	0004803	transposase activity	8.75369161811	0.734297987114	1	18
anno1.g9443.t1	BP	0006313	DNA transposition	8.21699626346	0.720920207225	1	18
anno1.g9443.t1	MF	0003677	DNA binding	3.12718555607	0.561469503964	4	18
anno1.g9451.t1	MF	0016740	transferase activity	2.46761946164	0.532789718783	1	1
anno1.g9454.t1	MF	0035598	tRNA (N(6)-L-threonylcarbamoyladenosine(37)-C(2))-methylthiotransferase activity	13.2109683115	0.832456926388	1	40
anno1.g9454.t1	BP	0035600	tRNA methylthiolation	11.2226716862	0.791123720707	1	40
anno1.g9454.t1	MF	0051539	4 iron, 4 sulfur cluster binding	6.41778452597	0.672540193389	5	40
anno1.g9454.t1	MF	0046872	metal ion binding	2.32697339236	0.526194183016	12	40
anno1.g9457.t1	MF	0004803	transposase activity	8.75104722794	0.734233093892	1	13
anno1.g9457.t1	BP	0006313	DNA transposition	8.21451400283	0.720857334793	1	13
anno1.g9457.t1	CC	0005634	nucleus	0.715889395807	0.427554079165	1	3
anno1.g9457.t1	MF	0003677	DNA binding	3.12624086907	0.561430717469	4	13
anno1.g9458.t1	BP	0015074	DNA integration	6.92642048809	0.68683871854	1	98
anno1.g9458.t1	MF	0003676	nucleic acid binding	2.05626016993	0.512911948295	1	98
anno1.g9459.t1	MF	0008170	N-methyltransferase activity	7.69431118492	0.707464783073	1	63
anno1.g9459.t1	BP	0032259	methylation	5.32094094058	0.639635233572	1	63
anno1.g9459.t1	CC	0005694	chromosome	1.92402448932	0.506105772681	1	27
anno1.g9459.t1	BP	0045881	positive regulation of sporulation resulting in formation of a cellular spore	4.40708222417	0.609519111631	2	29
anno1.g9459.t1	MF	0009007	site-specific DNA-methyltransferase (adenine-specific) activity	4.37126581209	0.608277950397	4	21
anno1.g9459.t1	MF	0003677	DNA binding	3.12756659208	0.561485146695	6	63
anno1.g9459.t1	BP	0007059	chromosome segregation	2.76070776624	0.545955284427	7	29
anno1.g9459.t1	BP	0009307	DNA restriction-modification system	0.659664148229	0.422631020617	14	8
anno1.g9460.t1	MF	0003676	nucleic acid binding	2.05603173935	0.512900382809	1	28
anno1.g9460.t1	BP	0006310	DNA recombination	0.111740367852	0.353236858624	1	1
anno1.g9460.t1	BP	0006281	DNA repair	0.103127138948	0.351328677823	2	1
anno1.g9460.t1	MF	0004520	DNA endonuclease activity	0.160188753899	0.362814248735	3	1
anno1.g9471.t1	MF	0000150	DNA strand exchange activity	10.3354200171	0.771499821805	1	30
anno1.g9471.t1	BP	0006310	DNA recombination	5.65454442855	0.649975232776	1	30
anno1.g9471.t1	MF	0003677	DNA binding	3.1275384271	0.561483990467	4	30
anno1.g9472.t1	CC	0044221	host cell synapse	13.6492771341	0.841140356226	1	1
anno1.g9472.t1	BP	0085020	protein K6-linked ubiquitination	12.2309778021	0.812505271969	1	1
anno1.g9472.t1	MF	0090729	toxin activity	10.5866284472	0.777138684929	1	1
anno1.g9472.t1	MF	0004842	ubiquitin-protein transferase activity	7.07755786488	0.690985432766	2	1
anno1.g9472.t1	CC	0031436	BRCA1-BARD1 complex	13.1500225975	0.831238177555	3	1
anno1.g9472.t1	BP	0006887	exocytosis	8.69240437988	0.732791472979	3	1
anno1.g9472.t1	CC	0044218	other organism cell membrane	12.6451409867	0.821031301809	4	1
anno1.g9472.t1	CC	0070531	BRCA1-A complex	12.5588113471	0.819265760601	5	1
anno1.g9472.t1	BP	0035821	modulation of process of another organism	6.90643464479	0.686286999089	7	1
anno1.g9472.t1	CC	0033644	host cell membrane	6.64594886604	0.679021794424	8	1
anno1.g9472.t1	CC	0005576	extracellular region	4.86489077825	0.624960342336	15	1
anno1.g9473.t1	MF	0051059	NF-kappaB binding	5.34868160905	0.640507189189	1	2
anno1.g9473.t1	CC	0044221	host cell synapse	5.33859522482	0.640190412186	1	2
anno1.g9473.t1	BP	0071356	cellular response to tumor necrosis factor	4.76030569703	0.621499172067	1	2
anno1.g9473.t1	CC	0044218	other organism cell membrane	4.94585087734	0.627614186559	3	2
anno1.g9473.t1	MF	0090729	toxin activity	4.14071188681	0.600163693773	3	2
anno1.g9473.t1	CC	0033644	host cell membrane	2.59940731895	0.538801278257	4	2
anno1.g9473.t1	BP	0006887	exocytosis	3.39983048618	0.57242889671	6	2
anno1.g9473.t1	MF	0004842	ubiquitin-protein transferase activity	1.48193536734	0.481458882739	7	1
anno1.g9473.t1	CC	0005576	extracellular region	1.90278814204	0.504991184304	8	2
anno1.g9473.t1	BP	0035821	modulation of process of another organism	2.7012902334	0.543344945562	9	2
anno1.g9473.t1	CC	0005829	cytosol	1.20835394243	0.464311323227	9	2
anno1.g9473.t1	BP	0085020	protein K6-linked ubiquitination	2.56098486626	0.537064684009	11	1
anno1.g9474.t1	CC	0044221	host cell synapse	13.6887715124	0.84191589454	1	1
anno1.g9474.t1	MF	0090729	toxin activity	10.6172610078	0.777821695252	1	1
anno1.g9474.t1	BP	0006887	exocytosis	8.71755597608	0.73341037	1	1
anno1.g9474.t1	CC	0044218	other organism cell membrane	12.6817298827	0.821777768218	3	1
anno1.g9474.t1	BP	0035821	modulation of process of another organism	6.92641851206	0.68683866403	4	1
anno1.g9474.t1	CC	0033644	host cell membrane	6.66517901399	0.679562955971	4	1
anno1.g9474.t1	CC	0005576	extracellular region	4.87896740919	0.625423346588	8	1
anno1.g9477.t1	CC	0019028	viral capsid	7.14662598847	0.692865688308	1	1
anno1.g9479.t1	MF	0008236	serine-type peptidase activity	6.40514110911	0.672177681239	1	11
anno1.g9479.t1	BP	0006508	proteolysis	4.57645305784	0.615321220905	1	11
anno1.g9480.t1	BP	0019068	virion assembly	8.39691465557	0.725452287647	1	99
anno1.g9480.t1	MF	0005198	structural molecule activity	3.37895091352	0.571605521239	1	99
anno1.g9480.t1	MF	0003796	lysozyme activity	0.147872343825	0.360535459519	2	1
anno1.g9480.t1	BP	0016998	cell wall macromolecule catabolic process	0.139157407422	0.358865128884	4	1
anno1.g9480.t1	BP	0009253	peptidoglycan catabolic process	0.120803327139	0.355166834438	5	1
anno1.g9480.t1	BP	0016052	carbohydrate catabolic process	0.0778043433423	0.345201260263	14	1
anno1.g9481.t1	MF	0004519	endonuclease activity	5.72234660165	0.652039117141	1	5
anno1.g9483.t1	MF	0008170	N-methyltransferase activity	7.69428590535	0.707464121433	1	52
anno1.g9483.t1	BP	0032259	methylation	5.32092345869	0.639634683359	1	52
anno1.g9483.t1	CC	0005694	chromosome	1.42479330103	0.478017552941	1	17
anno1.g9483.t1	BP	0045881	positive regulation of sporulation resulting in formation of a cellular spore	3.35900344427	0.570816523305	2	19
anno1.g9483.t1	MF	0009007	site-specific DNA-methyltransferase (adenine-specific) activity	5.08748158707	0.632205080571	4	20
anno1.g9483.t1	MF	0003677	DNA binding	3.12755631649	0.561484724863	7	52
anno1.g9483.t1	BP	0007059	chromosome segregation	2.1041647112	0.515323333875	7	19
anno1.g9483.t1	BP	0009307	DNA restriction-modification system	1.03964143566	0.452749998222	12	11
anno1.g9485.t1	MF	0004386	helicase activity	6.38046569115	0.671469155444	1	1
anno1.g9488.t1	BP	0006269	DNA replication, synthesis of primer	9.89023236234	0.761335702179	1	2
anno1.g9488.t1	CC	1990077	primosome complex	9.82670989461	0.759866911997	1	2
anno1.g9488.t1	MF	0016779	nucleotidyltransferase activity	5.34546025451	0.640406050533	1	2
anno1.g9488.t1	MF	0008270	zinc ion binding	4.22481448681	0.60314921313	2	2
anno1.g9488.t1	CC	0000428	DNA-directed RNA polymerase complex	7.11580848458	0.69202786488	4	2
anno1.g9488.t1	MF	0003677	DNA binding	3.1250805196	0.56138306839	5	2
anno1.g9496.t1	BP	0006357	regulation of transcription by RNA polymerase II	5.2461208251	0.637272060162	1	1
anno1.g9496.t1	MF	0003677	DNA binding	3.12428137108	0.561350246674	1	1
anno1.g9498.t1	MF	0003677	DNA binding	3.12630526226	0.561433361479	1	7
anno1.g9498.t2	MF	0003677	DNA binding	3.10300979579	0.56047505673	1	1
anno1.g9503.t1	CC	0044221	host cell synapse	13.6858664369	0.841858886665	1	1
anno1.g9503.t1	MF	0090729	toxin activity	10.6150077782	0.777771488877	1	1
anno1.g9503.t1	BP	0006887	exocytosis	8.71570590807	0.733364876434	1	1
anno1.g9503.t1	BP	0045087	innate immune response	8.51610502898	0.728427958684	2	1
anno1.g9503.t1	CC	0044218	other organism cell membrane	12.6790385248	0.821722897346	3	1
anno1.g9503.t1	CC	0033644	host cell membrane	6.66376450807	0.679523176544	4	1
anno1.g9503.t1	BP	0035821	modulation of process of another organism	6.92494856505	0.686798112525	8	1
anno1.g9503.t1	CC	0005576	extracellular region	4.87793197889	0.625389312308	8	1
anno1.g9503.t1	CC	0005737	cytoplasm	1.21577995654	0.464801022654	9	1
anno1.g9504.t1	BP	0015074	DNA integration	6.92642048809	0.68683871854	1	98
anno1.g9504.t1	MF	0003676	nucleic acid binding	2.05626016993	0.512911948295	1	98
anno1.g9507.t1	MF	0004803	transposase activity	8.7510725311	0.734233714877	1	13
anno1.g9507.t1	BP	0006313	DNA transposition	8.21453775463	0.720857936441	1	13
anno1.g9507.t1	CC	0005634	nucleus	0.717791491095	0.427717180582	1	3
anno1.g9507.t1	MF	0003677	DNA binding	3.12624990842	0.56143108863	4	13
anno1.g9510.t1	MF	0003678	DNA helicase activity	7.56283696968	0.7040088959	1	1
anno1.g9510.t1	BP	0006260	DNA replication	6.06811764408	0.662379139753	1	1
anno1.g9510.t1	MF	0005524	ATP binding	3.08733032733	0.559828024302	10	1
anno1.g9511.t1	MF	0008425	2-methoxy-6-polyprenyl-1,4-benzoquinol methyltransferase activity	13.059314054	0.829419011065	1	76
anno1.g9511.t1	BP	0006744	ubiquinone biosynthetic process	9.30472459682	0.747612949533	1	77
anno1.g9511.t1	CC	0031314	extrinsic component of mitochondrial inner membrane	3.15913840677	0.562777975417	1	24
anno1.g9511.t1	MF	0043770	demethylmenaquinone methyltransferase activity	9.10694629687	0.74288045718	3	50
anno1.g9511.t1	BP	0009234	menaquinone biosynthetic process	7.32966437409	0.697805084151	7	51
anno1.g9511.t1	BP	0032259	methylation	5.32083881347	0.639632019278	9	77
anno1.g9511.t1	BP	0009060	aerobic respiration	3.42939682346	0.573590517506	11	50
anno1.g9518.t1	MF	0016787	hydrolase activity	2.36812870326	0.528144293227	1	1
anno1.g9523.t1	MF	0016149	translation release factor activity, codon specific	10.6472169657	0.778488667209	1	96
anno1.g9523.t1	BP	0006415	translational termination	9.55248687624	0.75347105846	1	98
anno1.g9523.t1	CC	0005737	cytoplasm	1.21798394335	0.464946073889	1	98
